Contents		
Mr. Burkett was blubbing, and my mother was doing her soothing thing like she did to me whenever I scraped my knee or this one time when I tried to make her a cup of tea and slopped hot water on my hand. Lots of noise, in other words, so I took a chance but kept my voice low.	Mr. Burkett flennte, und meine Mutter tröstete ihn, so wie sie mich tröstete, wenn ich mir mal das Knie aufschürfte oder wie damals, als ich ihr eine Tasse Tee machen wollte und mir heißes Wasser auf die Hand geschwappt ist. Es herrschte also irgendwie ein ziemlich hoher Lärmpegel, weshalb ich es riskierte, wenn auch nur mit leiser Stimme.	0.84
“Where are your rings, Mrs. Burkett? Do you know?”	»Wo sind Ihre Ringe denn, Mrs. Burkett? Wissen Sie das?«	0.97
They have to tell you the truth when they’re dead. I didn’t know that at the age of six; I just assumed all grownups told the truth, living or dead. Of course back then I also believed Goldilocks was a real girl. Call me stupid if you want to. At least I didn’t believe the three bears actually talked.	Wenn sie tot sind, müssen sie die Wahrheit sagen. Im Alter von sechs Jahren wusste ich das allerdings noch nicht; ich nahm einfach an, dass alle Erwachsenen, ob nun lebendig oder tot, stets die Wahrheit sagten. Natürlich glaubte ich damals auch, Goldlöckchen wäre ein echtes Mädchen. Man darf mich gern als dämlich bezeichnen, aber immerhin glaubte ich wenigstens nicht, dass die drei Bären auch wirklich sprechen konnten.	0.9
“Top shelf of the hall closet,” she said. “Way in the back, behind the scrapbooks.”	»Im obersten Fach vom Flurschrank«, sagte sie. »Ganz hinten, hinter den Fotoalben.«	0.79
“Why there?” I asked, and my mother gave me a strange look. As far as she could see, I was talking to the empty doorway…although by then she knew I wasn’t quite the same as other kids. After a thing that happened in Central Park, not a nice thing—I’ll get to it—I overheard her telling one of her editor friends on the phone that I was “fey.” That scared the shit out of me, because I thought she meant she was changing my name to Fay, which is a girl’s name.	»Warum da?«, fragte ich, worauf meine Mutter mir einen seltsamen Blick zuwarf. Soweit sie sehen konnte, unterhielt ich mich mit dem leeren Wohnungseingang … obwohl sie eigentlich längst wusste, dass ich ein bisschen anders als andere Kinder tickte. Nach einem nicht gerade schönen Vorfall im Central Park – dazu bald mehr – bekam ich mit, wie sie einer von ihren Verlagsfreundinnen am Telefon erzählte, ich hätte eine besondere Beziehung zur Geisterwelt. Was mir einen gewaltigen Schrecken einjagte. Geister setzte ich nämlich mit Gespenstern gleich, und vor denen hatte ich furchtbare Angst.	0.67
“I don’t have the slightest idea,” Mrs. Burkett said. “By then I suppose I was having the stroke. My thoughts would have been drowning in blood.”	»Ich habe nicht die leiseste Ahnung«, sagte Mrs. Burkett. »Aber da hatte ich wahrscheinlich schon den Schlaganfall. Das heißt, meine Gedanken sind in Blut ertrunken.«	0.86
Thoughts drowning in blood. I never forgot that.	In Blut ertrunkene Gedanken. Das habe ich nie vergessen.	0.85
Mom asked Mr. Burkett if he wanted to come down to our apartment for a cup of tea (“or something stronger”), but he said no, he was going to have another hunt for his wife’s missing rings. She asked him if he would like us to bring him some Chinese take-out, which my mother was planning for dinner, and he said that would be good, thank you Tia.	Mama fragte Mr. Burkett, ob er mit in unsere Wohnung kommen wolle, zu einer Tasse Tee (»oder etwas Stärkerem«), aber er lehnte ab, weil er noch einmal nach den verschwundenen Ringen seiner Frau suchen wollte. Daraufhin fragte sie ihn, ob wir ihm was vom Chinesen mitbringen sollten, wenn wir dort unser Abendessen holten, und er sagte: »Das wäre schön, vielen Dank, Tia.«	0.91
My mother said de nada (which she used almost as much as yeah yeah yeah and right right right), then said we’d bring it to his apartment around six, unless he wanted to eat with us in ours, which he was welcome to do. He said no, he’d like to eat in his place but he would like us to eat with him. Except what he actually said was our place, like Mrs. Burkett was still alive. Which she wasn’t, even though she was there.	»De nada«, sagte meine Mutter (das verwendete sie beinah so oft wie ja, ja, ja und genau, genau, genau), und dann erklärte sie ihm, wir würden ihm das Essen gegen sechs in die Wohnung bringen, falls er nicht bei uns essen wolle, wozu er gern eingeladen sei. Nein, sagte er, er würde lieber bei sich essen, aber er fände es nett, wenn wir uns dann zu ihm gesellen würden. Nur dass er zu uns sagte, als wäre Mrs. Burkett noch am Leben. Was sie ja nicht war, obwohl sie dastand.	0.87
“By then you’ll have found her rings,” Mom said. She took my hand. “Come on, Jamie. We’ll see Mr. Burkett later, but for now let’s leave him alone.”	»Bis dahin hast du die Ringe bestimmt gefunden«, sagte Mama. Sie nahm mich an die Hand. »Komm, Jamie. Wir besuchen Mr. Burkett später wieder. Jetzt lassen wir ihn erst mal lieber für sich allein.«	0.9
Mrs. Burkett said, “Turkeys aren’t green, Jamie, and that doesn’t look like a turkey anyway. It looks like a blob with fingers sticking out of it. You’re no Rembrandt.”	»Truthähne sind nicht grün, Jamie«, sagte Mrs. Burkett. »Und das da sieht sowieso nicht wie ein Truthahn aus. Das sieht aus wie ein Klecks, aus dem Finger ragen. Ein Rembrandt bist du nicht gerade.«	0.75
Dead people have to tell the truth, which is okay when you want to know the answer to a question, but as I said, the truth can really suck. I started to be mad at her, but just then she started to cry and I couldn’t be. She turned to Mr. Burkett and said, “Who’ll make sure you don’t miss the belt loop in the back of your pants now? Dolores Magowan? I should smile and kiss a pig.” She kissed his cheek…or kissed at it, I couldn’t really tell which. “I loved you, Marty. Still do.”	Tote Leute mussten die Wahrheit sagen, was okay war, solange man die Antwort auf eine Frage erfahren wollte, aber wie schon gesagt, die Wahrheit war halt manchmal echt beschissen. Weshalb ich irgendwie wütend auf Mrs. Burkett wurde, wenn auch nur kurz, weil sie auf einmal zu weinen anfing. Sie wandte sich Mr. Burkett zu und sagte: »Wer wird jetzt dafür sorgen, dass du die Gürtelschlaufe hinten an deiner Hose nicht vergisst? Dolores Magowan? Da fress ich doch ’nen Besen!« Sie küsste seine Wange … oder küsste in deren Richtung, das war mir nicht ganz klar. »Ich habe dich geliebt, Marty. Das tu ich immer noch.«	0.7
Mr. Burkett raised his hand and scratched the spot where her lips had touched him, as if he had an itch. I suppose that’s what he thought it was.	Mr. Burkett hob die Hand und kratzte sich an der Stelle, wo ihre Lippen ihn berührt hatten, als würde es ihn da jucken. Das hat er wohl jedenfalls gedacht.	0.87
2	2	1.0
So yeah, I see dead people. As far as I can remember, I always have. But it’s not like in that movie with Bruce Willis. It can be interesting, it can be scary sometimes (the Central Park dude), it can be a pain in the ass, but mostly it just is. Like being left-handed, or being able to play classical music when you’re like three years old, or getting early-onset Alzheimer’s, which is what happened to Uncle Harry when he was only forty-two. At age six, forty-two seemed old to me, but even then I understood it’s young to wind up not knowing who you are. Or what the names of things are—for some reason that’s what always scared me the most when we went to see Uncle Harry. His thoughts didn’t drown in blood from a busted brain vessel, but they drowned, just the same.	Also ja, ich kann tote Leute sehen. Das war schon immer so, soweit ich mich erinnern kann. Allerdings ist es nicht so wie in dem einen Film mit Bruce Willis. Manchmal ist es einfach nur interessant, manchmal eher beängstigend (wie bei dem Typen im Central Park), und manchmal ist es extrem nervig, aber hauptsächlich ist es einfach so, wie es ist. Wie wenn man Linkshänder ist oder schon als Dreijähriger klassische Musik spielen kann oder von früh einsetzender Demenz betroffen ist wie mein Onkel Harry, als der erst zweiundvierzig war. Als Sechsjähriger sind mir zweiundvierzig Jahre alt vorgekommen, aber schon damals habe ich begriffen, dass man in dem Alter eigentlich zu jung dafür ist, nicht mehr zu wissen, wer man ist. Oder welchen Namen die Dinge haben – aus irgendeinem Grund hat mir das immer am meisten Angst gemacht, wenn wir Onkel Harry besucht haben. Seine Gedanken sind zwar nicht im Blut von einem geplatzten Gehirngefäß ertrunken, aber ertrunken sind sie trotzdem.	0.8
Mom and me trucked on down to 3C, and Mom let us in. Which took some time, because there are three locks on the door. She said that’s the price you pay for living in style. We had a six-room apartment with a view of the avenue. Mom called it the Palace on Park. We had a cleaning woman who came in twice a week. Mom had a Range Rover in the parking garage on Second Avenue, and sometimes we went up to Uncle Harry’s place in Speonk. Thanks to Regis Thomas and a few other writers (but mostly good old Regis), we were living high on the hog. It didn’t last, a depressing development I will discuss all too soon. Looking back on it, I sometimes think my life was like a Dickens novel, only with swearing.	Wir sind zur 3C rüber. Meine Mutter brauchte beim Aufschließen etwas Zeit, weil an unserer Tür drei Schlösser waren. Laut Mama war das der Preis, den man bezahlte, wenn man stilvoll wohnen wollte. Unsere Wohnung hatte sechs Zimmer und lag zur Straße hin. Mama nannte sie den Palast an der Avenue. Zweimal pro Woche kam eine Putzfrau. In dem Parkhaus an der Second Avenue hatte Mama einen Range Rover stehen, mit dem wir manchmal nach Speonk zu Onkel Harry fuhren. Dank Regis Thomas und einigen anderen Schriftstellern (aber hauptsächlich dank dem guten alten Regis) lebten wir in Saus und Braus. Allerdings sollte das nicht ewig andauern, eine deprimierende Entwicklung, von der ich nur allzu bald erzählen werde. Im Rückblick denke ich manchmal, mein Leben war wie ein Roman von Dickens, nur halt mit Kraftausdrücken.	0.9
Mom tossed her manuscript bag and purse on the sofa and sat down. The sofa made a farting noise that usually made us laugh, but not that day. “Jesus-fuck,” Mom said, then raised a hand in a stop gesture. “You—”	Mama warf Manuskript- und Handtasche aufs Sofa und setzte sich. Das Sofa gab das furzende Geräusch von sich, das uns normalerweise zum Lachen brachte, jedoch nicht an jenem Tag. »Verdammte Scheiße«, sagte Mama, dann hob sie abwehrend die Hand. »Das hast du …«	0.89
“I didn’t hear it, nope,” I said.	»Ich hab es nicht gehört, nein«, sagte ich.	0.92
“Good. I need to have an electric shock collar or something that buzzes every time I swear around you. That’d teach me.” She stuck out her lower lip and blew back her bangs. “I’ve got another two hundred pages of Regis’s latest to read—”	»Gut. Ich brauche einen Elektroschockkragen oder irgendein Ding, das jedes Mal summt, wenn ich in deiner Gegenwart fluche. Als Training sozusagen.« Sie schob die Unterlippe vor und blies sich die Fransen aus der Stirn. »Ich muss noch zweihundert Seiten vom neuesten Regis lesen …«	0.65
“What’s this one called?” I asked, knowing the title would have of Roanoke in it. They always did.	»Wie heißt das Buch denn diesmal?«, fragte ich, wobei ich schon wusste, dass im Titel von Roanoke vorkommen würde. Das war immer der Fall.	0.71
“Ghost Maiden of Roanoke,” she said. “It’s one of his better ones, lots of se…lots of kissing and hugging.”	»Die Geistermaid von Roanoke«, sagte sie. »Es ist eines von seinen besseren, mit viel Se… Mit viel Küssen und Kuscheln.«	0.89
I wrinkled my nose.	Ich rümpfte die Nase.	0.94
“Sorry, kiddo, but the ladies love those pounding hearts and torrid thighs.” She looked at the bag with Ghost Maiden of Roanoke inside, secured with the usual six or eight rubber bands, one of which always snapped and made Mom give out some of her best swears. Many of which I still use. “Now I feel like I don’t want to do anything but have a glass of wine. Maybe the whole bottle. Mona Burkett was a prize pain the ass, he might actually be better off without her, but right now he’s gutted. I hope to God he’s got relatives, because I don’t relish the idea of being Comforter in Chief.”	»Tut mir leid, Kleiner, aber die Damen lieben nun mal pochende Herzen und heiße Lenden.« Sie warf einen Blick auf die Tasche mit der Geistermaid von Roanoke, die mit den üblichen sechs bis acht Gummibändern gesichert war. Wenn eines von den Dingern riss, gab Mama immer einige von ihren besten Ausdrücken von sich. Viele davon verwende ich noch heute. »Jetzt hab ich allerdings den Eindruck, dass ich nichts will als ein Glas Wein trinken. Vielleicht sogar eine ganze Flasche. Mona Burkett war zwar eine echte Zimtzicke, und wahrscheinlich ist er ohne sie besser dran, aber momentan ist er doch ziemlich am Boden zerstört. Ich hoffe bloß, dass er Verwandte hat, weil ich keine Lust habe, als oberste Trostspenderin zu dienen.«	0.84
